GlobalId,Name,Text
1Ktp$qeUnCAfm07Yrxr5pf,Storey 2 - Column 22 (W8 - 400 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2; Bottom Elevation: -2; Global Top Elevation: 2; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 11.6937181231264; Global Y: 19.8400521090336; Global Z: -2; Bounding Box Length: 0.51853225899599; Bounding Box Width: 0.51853225899599; Bounding Box Height: 4
0yQH4sHSv76uGFzJFVikWs,Storey 2 - Column 17 (W8 - 400 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2; Bottom Elevation: -2; Global Top Elevation: 2; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -14.1317135803854; Global Y: 22.8790691613922; Global Z: -2; Bounding Box Length: 0.632967225432298; Bounding Box Width: 0.632967225432296; Bounding Box Height: 4
0EMLIiISrCHBhWmpTgdHut,Storey 2 - Column 23 (W8 - 400 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2; Bottom Elevation: -2; Global Top Elevation: 2; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 11.9387330758917; Global Y: 11.6783078011805; Global Z: -2; Bounding Box Length: 0.51853225899599; Bounding Box Width: 0.518532258995993; Bounding Box Height: 4
2lAKC3hr1AFPa6$z910vbh,Storey 2 - Column 24 (W8 - 400 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2; Bottom Elevation: -2; Global Top Elevation: 2; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12.3416558144119; Global Y: -1.95039360123168; Global Z: -2; Bounding Box Length: 0.51853225899599; Bounding Box Width: 0.51853225899599; Bounding Box Height: 4
2BlvDS_jvAGePcyLA2hHiW,Storey 2 - Column 26 (W8 - 300 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1; Bottom Elevation: -2; Global Top Elevation: 1; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12.4871148539808; Global Y: -14.5949473660259; Global Z: -2; Bounding Box Length: 0.51853225899599; Bounding Box Width: 0.518532258995991; Bounding Box Height: 3
2$jye9YzP5duIpC0Ka0vjA,Storey 2 - Column 27 (W8 - 200 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0; Bottom Elevation: -2; Global Top Elevation: 0; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12.368046040178; Global Y: -22.712062207959; Global Z: -2; Bounding Box Length: 0.508776686781282; Bounding Box Width: 0.508776686781278; Bounding Box Height: 2
35lVTH23v2GPtg9WaINNQJ,Storey 2 - Column 25 (W8 - 350 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.5; Bottom Elevation: -2; Global Top Elevation: 1.5; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12.3745915076701; Global Y: -6.25571714500769; Global Z: -2; Bounding Box Length: 0.51853225899599; Bounding Box Width: 0.51853225899599; Bounding Box Height: 3.5
17lEXJUUT96OTy1eaVEZhV,Storey 2 - Column 1 (W8 - 300 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 3; Bottom Elevation: 0; Global Top Elevation: 3; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.35; Global Y: -1.95; Global Z: 0; Bounding Box Length: 0.399999999999999; Bounding Box Width: 0.35; Bounding Box Height: 3
3g3b0hJAX7IvxLObHvEKp3,Storey 2 - Column 11 (W8 - 200 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 3.2; Bottom Elevation: 1.2; Global Top Elevation: 3.2; Global Bottom Elevation: 1.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 11.1689376721921; Global Y: 19.5978198070523; Global Z: 1.2; Bounding Box Length: 0.208618125349048; Bounding Box Width: 0.208618125349052; Bounding Box Height: 2
1UFvKWArT4LOHONtgq8XAB,Storey 2 - Column 32 (W8 - 280 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.8; Bottom Elevation: -2; Global Top Elevation: 0.8; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -22.9601276360495; Global Y: -19.1240970987501; Global Z: -2; Bounding Box Length: 0.550531194370176; Bounding Box Width: 0.55053119437018; Bounding Box Height: 2.8
1h9LCuuV9EM9GjZc2IQOQd,Storey 2 - Column 39 (W8 - 300 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.8; Bottom Elevation: -0.2; Global Top Elevation: 2.8; Global Bottom Elevation: -0.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.65; Global Y: 13.75; Global Z: -0.2; Bounding Box Length: 0.149999999999999; Bounding Box Width: 0.15; Bounding Box Height: 3
1yWz_zz5H7xPAZptbqZJ7u,Storey 2 - Column 36 (W8 - 300 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.8; Bottom Elevation: -0.2; Global Top Elevation: 2.8; Global Bottom Elevation: -0.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 8.8; Global Y: 13.75; Global Z: -0.2; Bounding Box Length: 0.149999999999999; Bounding Box Width: 0.15; Bounding Box Height: 3
1TyYAuocL6D8Cg$rONea4h,Storey 2 - Column 28 (W8 - 400 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2; Bottom Elevation: -2; Global Top Elevation: 2; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -26.8467239018603; Global Y: 13.1948018527609; Global Z: -2; Bounding Box Length: 0.553153332181232; Bounding Box Width: 0.553153332181227; Bounding Box Height: 4
3y7wNTjOP98vcPQeApnwcg,Storey 2 - Column 35 (W8 - 300 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.8; Bottom Elevation: -0.2; Global Top Elevation: 2.8; Global Bottom Elevation: -0.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6.45; Global Y: 13.75; Global Z: -0.2; Bounding Box Length: 0.149999999999999; Bounding Box Width: 0.15; Bounding Box Height: 3
3g9RXeGYbCqxv6otOobCMP,Storey 2 - Column 30 (W8 - 340 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.4; Bottom Elevation: -2; Global Top Elevation: 1.4; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -24.8306394469563; Global Y: -3.25026063681973; Global Z: -2; Bounding Box Length: 0.55624072832007; Bounding Box Width: 0.556240728320072; Bounding Box Height: 3.4
0DpHHHd3D0chX5Zp3esQn6,Storey 2 - Column 31 (W8 - 280 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.8; Bottom Elevation: -2; Global Top Elevation: 0.8; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -23.8338001219204; Global Y: -11.6978362846276; Global Z: -2; Bounding Box Length: 0.553606944909184; Bounding Box Width: 0.553606944909191; Bounding Box Height: 2.8
32WC_RpoL2TfyUptfLJCbA,Storey 2 - Column 29 (W8 - 400 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2; Bottom Elevation: -2; Global Top Elevation: 2; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -26.0434240589056; Global Y: 6.63553187424163; Global Z: -2; Bounding Box Length: 0.556928842107567; Bounding Box Width: 0.556928842107562; Bounding Box Height: 4
1U1Lw_syrC385VUJBtag_7,Storey 2 - Column 33 (W8 - 300 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.8; Bottom Elevation: -0.2; Global Top Elevation: 2.8; Global Bottom Elevation: -0.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.65; Global Y: 14.9; Global Z: -0.2; Bounding Box Length: 0.149999999999999; Bounding Box Width: 0.15; Bounding Box Height: 3
3v$bHJar1ELQetoV6CEP1S,Storey 2 - Column 34 (W8 - 300 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.8; Bottom Elevation: -0.2; Global Top Elevation: 2.8; Global Bottom Elevation: -0.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 8.8; Global Y: 14.9; Global Z: -0.2; Bounding Box Length: 0.149999999999999; Bounding Box Width: 0.15; Bounding Box Height: 3
28JR6z4in4eRuuDULSjh1b,Storey 2 - Column 38 (W8 - 300 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.8; Bottom Elevation: -0.2; Global Top Elevation: 2.8; Global Bottom Elevation: -0.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 8.8; Global Y: 12.15; Global Z: -0.2; Bounding Box Length: 0.149999999999999; Bounding Box Width: 0.15; Bounding Box Height: 3
2ZP3p$I5T0ah7kB_CGo340,Storey 2 - Column 40 (W8 - 400 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2; Bottom Elevation: -2; Global Top Elevation: 2; Global Bottom Elevation: -2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12.1321513497976; Global Y: 5.14047029217797; Global Z: -2; Bounding Box Length: 0.518532258995993; Bounding Box Width: 0.51853225899599; Bounding Box Height: 4
2j6OimkTXC_AjGX7nVDU53,Storey 2 - Column 37 (W8 - 300 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.8; Bottom Elevation: -0.2; Global Top Elevation: 2.8; Global Bottom Elevation: -0.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6.45; Global Y: 12.15; Global Z: -0.2; Bounding Box Length: 0.149999999999999; Bounding Box Width: 0.15; Bounding Box Height: 3
0C7r5Mjx17rvDt9$T7$iLU,gW3_a52_4MMAT_1,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.0500000000000003; Bottom Elevation: -0.7; Global Top Elevation: 0.0500000000000003; Global Bottom Elevation: -0.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.98643667112028; Global Y: -3.19021214159414; Global Z: -0.7; Bounding Box Length: 0.4; Bounding Box Width: 0.399999999999999; Bounding Box Height: 0.75
3e9QTNz4j3NPUGoHtk3Bat,gW4_a61_4MMAT_1,3D - Åðéðëá Ôñáðåæáñßáò. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -2.58048024785577; Bottom Elevation: -3.50048024785577; Global Top Elevation: -2.58048024785577; Global Bottom Elevation: -3.50048024785577; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -18.9507351350069; Global Y: -19.6949793368974; Global Z: -3.50048024785577; Bounding Box Length: 1.47652966447865; Bounding Box Width: 1.47652966447864; Bounding Box Height: 0.919999999999997
0TswfH5DHESg0vkVzjyU8l,gW3_a52_4MMAT_1,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.0500000000000003; Bottom Elevation: -0.7; Global Top Elevation: 0.0500000000000003; Global Bottom Elevation: -0.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -7.35637092333316; Global Y: -2.70565037461107; Global Z: -0.7; Bounding Box Length: 0.4; Bounding Box Width: 0.399999999999999; Bounding Box Height: 0.75
2P2jkxZDf6vfEtoSJE4P7i,gW3_a52_4MMAT_1,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.0500000000000003; Bottom Elevation: -0.7; Global Top Elevation: 0.0500000000000003; Global Bottom Elevation: -0.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.43935080517165; Global Y: -3.57577741854841; Global Z: -0.7; Bounding Box Length: 0.4; Bounding Box Width: 0.4; Bounding Box Height: 0.75
2awlgs34r5ZBcUPalGbUNM,gW3_a52_4MMAT_1,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.0500000000000003; Bottom Elevation: -0.7; Global Top Elevation: 0.0500000000000003; Global Bottom Elevation: -0.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.73754969433377; Global Y: -3.87383022365123; Global Z: -0.7; Bounding Box Length: 0.4; Bounding Box Width: 0.399999999999999; Bounding Box Height: 0.75
1o4VtgekPF$wswvnhPlRlm,gW3_a26_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.630681326220185; Bottom Elevation: -1.00068132883818; Global Top Elevation: -0.630681326220185; Global Bottom Elevation: -1.00068132883818; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 9.75469324606477; Global Y: -13.4294311783447; Global Z: -1.00068132883818; Bounding Box Length: 0.75; Bounding Box Width: 0.799999999999995; Bounding Box Height: 0.370000002617994
2OUi4$q5XBTPTpySX1vECw,gW3_a26_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.630681326220185; Bottom Elevation: -1.00068132883818; Global Top Elevation: -0.630681326220185; Global Bottom Elevation: -1.00068132883818; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5.05831433150656; Global Y: -13.4218625697297; Global Z: -1.00068132883818; Bounding Box Length: 0.75; Bounding Box Width: 0.799999999999997; Bounding Box Height: 0.370000002617994
11_2WI9KL8$eGnD5T$8__4,gW7_a75_4MMAT_2,3D - ÕäñáõëéêÜ. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.686099020473652; Bottom Elevation: -0.570263779526348; Global Top Elevation: 0.686099020473652; Global Bottom Elevation: -0.570263779526348; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -23.1156991788212; Global Y: -13.1501592767635; Global Z: -0.570263779526348; Bounding Box Length: 0.259316207374699; Bounding Box Width: 0.383228781892658; Bounding Box Height: 1.2563628
2mgvQxGt90BPEXYhMr2N4L,Level 1,. Project: Project Name; Building: The building; Has Own Geometry: 0; Children Have Geometry: 0
1jZ686NvXE3OhFFGtGxfTb,Level 4,. Project: Project Name; Building: The building; Top Elevation: 10.4225; Bottom Elevation: 5.86; Global Top Elevation: 10.4225; Global Bottom Elevation: 5.86; Has Own Geometry: 0; Children Have Geometry: 1; Global X: 2.05; Global Y: 1.05; Global Z: 5.86; Bounding Box Length: 8.7; Bounding Box Width: 11.4; Bounding Box Height: 4.5625
0EW1xtXsH27wBNaLYvTOon,Wall 50 cm,. IsExternal: 1; WAHG: 2.2; WHLR: 4360BCB87285C73; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.5; Bottom Elevation: 6; Global Top Elevation: 8.5; Global Bottom Elevation: 6; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 2.35; Global Y: 11.65; Global Z: 6; Bounding Box Length: 8.1; Bounding Box Width: 0.5; Bounding Box Height: 2.5
3A5X46IoLAPfHp51eLweVX,Opening Shape:Orthogonal,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.4; Bottom Elevation: 7.2; Global Top Elevation: 8.4; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.45; Global Y: 11.65; Global Z: 7.2; Bounding Box Length: 0.799999999999999; Bounding Box Width: 0.5; Bounding Box Height: 1.2
0B4vm4ScnA688etjhgTHM1,Wall 50 cm,. IsExternal: 1; WAHG: 2.2; WHLR: 4360BCB87285C36; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.5; Bottom Elevation: 6; Global Top Elevation: 8.5; Global Bottom Elevation: 6; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 2.35; Global Y: 1.34999999999999; Global Z: 6; Bounding Box Length: 8.1; Bounding Box Width: 0.500000000000014; Bounding Box Height: 2.5
1UGL_njsr9QQTLFiW110mI,Opening Shape:Orthogonal,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.4; Bottom Elevation: 7; Global Top Elevation: 8.4; Global Bottom Elevation: 7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.85; Global Y: 1.35; Global Z: 7; Bounding Box Length: 3.8; Bounding Box Width: 0.5; Bounding Box Height: 1.4
2BcGgznJ17VP8CDMl3S_JY,Opening Shape:Orthogonal,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7; Global Top Elevation: 8.2; Global Bottom Elevation: 7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 8.15; Global Y: 1.35; Global Z: 7; Bounding Box Length: 1; Bounding Box Width: 0.5; Bounding Box Height: 1.2
2tzqcY8b1DwQ$VnYhPCHB9,Wall 50 cm,. IsExternal: 1; WAHG: 2.2; WHLR: 4360BCB87285C95; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.5; Bottom Elevation: 6; Global Top Elevation: 8.5; Global Bottom Elevation: 6; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 2.35; Global Y: 1.35; Global Z: 6; Bounding Box Length: 0.5; Bounding Box Width: 10.8; Bounding Box Height: 2.5
14Do14jSb49ALR4Xt_wQoV,Opening Shape:Orthogonal,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.4; Bottom Elevation: 7; Global Top Elevation: 8.4; Global Bottom Elevation: 7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.35; Global Y: 1.85; Global Z: 7; Bounding Box Length: 0.5; Bounding Box Width: 3.8; Bounding Box Height: 1.4
3t$O2YxqPDkfrtKGS_zjIz,Opening Shape:Orthogonal,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7.2; Global Top Elevation: 8.2; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.35; Global Y: 10.1; Global Z: 7.2; Bounding Box Length: 0.5; Bounding Box Width: 0.899999999999999; Bounding Box Height: 0.999999999999999
1JMVEzg7DBUvRQBo0Iyw0f,Opening Shape:Orthogonal,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7.2; Global Top Elevation: 8.2; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.35; Global Y: 6.95; Global Z: 7.2; Bounding Box Length: 0.5; Bounding Box Width: 0.899999999999999; Bounding Box Height: 0.999999999999999
3_jGgq7wj97vRs19Mmm4eU,Wall 50 cm,. IsExternal: 1; WAHG: 2.2; WHLR: 4360BCB87285C50; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.5; Bottom Elevation: 6; Global Top Elevation: 8.5; Global Bottom Elevation: 6; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 9.94999999999999; Global Y: 1.35; Global Z: 6; Bounding Box Length: 0.500000000000007; Bounding Box Width: 10.8; Bounding Box Height: 2.5
1HAWbgnPX2lhDNjtCOR5j$,Opening Shape:Orthogonal,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7.2; Global Top Elevation: 8.2; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 9.95; Global Y: 2.5; Global Z: 7.2; Bounding Box Length: 0.5; Bounding Box Width: 0.900000000000001; Bounding Box Height: 0.999999999999999
09bqGkcXz7_u4sAiPeatLs,Opening Shape:Orthogonal,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7.2; Global Top Elevation: 8.2; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 9.95; Global Y: 10.1; Global Z: 7.2; Bounding Box Length: 0.5; Bounding Box Width: 0.900000000000002; Bounding Box Height: 0.999999999999999
0m_WF6GWX13QYwrApd720K,"Window:2 panels, casement, orthogonal",O1. DST: 0; EDP: 9.15; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: 8.15; SSL: 3; STR3D: 1; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7; Global Top Elevation: 8.2; Global Bottom Elevation: 7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 8.15; Global Y: 1.3495; Global Z: 7; Bounding Box Length: 1; Bounding Box Width: 0.501; Bounding Box Height: 1.2
2aqLnuREb0iuOOKS9HytRE,"Window:2 panels, casement, orthogonal",O1. DST: 0; EDP: 10.2; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: 10.2; SSL: 3; STR3D: 3; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7.2; Global Top Elevation: 8.2; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 9.9495; Global Y: 2.5; Global Z: 7.2; Bounding Box Length: 0.500999999999998; Bounding Box Width: 0.900000000000001; Bounding Box Height: 0.999999999999999
0jsk5c4Yv6XvlwmyiyVeLn,"Window:1 panel, sliding, orthogonal",O1. DST: 0; EDP: 2.6; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: 2.6; SSL: 26; STR3D: 3; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.4; Bottom Elevation: 7; Global Top Elevation: 8.4; Global Bottom Elevation: 7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.3495; Global Y: 1.85; Global Z: 7; Bounding Box Length: 0.501000000000001; Bounding Box Width: 3.8; Bounding Box Height: 1.4
2kUMtXXn13Uw8D0loaxwiB,"Window:1 panel, sliding, orthogonal",O1. DST: 0; EDP: 6.65; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: 2.85; SSL: 26; STR3D: 1; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.4; Bottom Elevation: 7; Global Top Elevation: 8.4; Global Bottom Elevation: 7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.85; Global Y: 1.3495; Global Z: 7; Bounding Box Length: 3.8; Bounding Box Width: 0.501000000000001; Bounding Box Height: 1.4
30Qs2EWYX5yf$UqHFqJsqj,"Window:2 panels, casement, orthogonal",O1. DST: 0; EDP: 10.2; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: 10.2; SSL: 3; STR3D: 3; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7.2; Global Top Elevation: 8.2; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 9.9495; Global Y: 10.1; Global Z: 7.2; Bounding Box Length: 0.500999999999998; Bounding Box Width: 0.900000000000002; Bounding Box Height: 0.999999999999999
24T0cMJ395zgSZHh0z60oq,"Window:2 panels, casement, orthogonal",O1. DST: 0; EDP: 2.6; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: 2.6; SSL: 3; STR3D: 3; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7.2; Global Top Elevation: 8.2; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.3495; Global Y: 10.1; Global Z: 7.2; Bounding Box Length: 0.501000000000001; Bounding Box Width: 0.899999999999999; Bounding Box Height: 1
23h9ueS$X2x9XR9ixxtsIo,"Window:2 panels, casement, orthogonal",O1. DST: 0; EDP: 2.6; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: 2.6; SSL: 3; STR3D: 3; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.2; Bottom Elevation: 7.2; Global Top Elevation: 8.2; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.3495; Global Y: 6.95; Global Z: 7.2; Bounding Box Length: 0.500999999999999; Bounding Box Width: 0.899999999999999; Bounding Box Height: 1
00jRyHYGDB4emaWP_WpyDi,"Window:2 panels, casement, orthogonal",O1. DST: 0; EDP: 7.45; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: 8.25; SSL: 3; STR3D: 3; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 8.4; Bottom Elevation: 7.2; Global Top Elevation: 8.4; Global Bottom Elevation: 7.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.45; Global Y: 11.6495; Global Z: 7.2; Bounding Box Length: 0.799999999999999; Bounding Box Width: 0.500999999999999; Bounding Box Height: 1.2
2yUJXear9FmfFiLa0YrrSh,Storey 4 - Slab 1 (14 cm),. HWPO: 1; SC2D: 6; SC3D1: 36; SC3D2: 132; SCSC: 5; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 6; Bottom Elevation: 5.86; Global Top Elevation: 6; Global Bottom Elevation: 5.86; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.35; Global Y: 1.35; Global Z: 5.86; Bounding Box Length: 8.1; Bounding Box Width: 10.8; Bounding Box Height: 0.14
0fyEP1dULCUR6jhxINaQRq,Storey 4 - Roof 1,. C2R: 1; CL2D: 256; CL3D: 17; DBS: 50; ELV: 2.5; FRM: FRM; HDBS: 0; HLR: 4360BCB87287C06; HTC: HTC; ICLS: ICLS; LTP: Continuous; OFS: 1; THK: 0.1; WDT: 0.3; WHLR: WHLR; Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 10.4225; Bottom Elevation: 8.365; Global Top Elevation: 10.4225; Global Bottom Elevation: 8.365; Has Own Geometry: 0; Children Have Geometry: 1; Global X: 2.05; Global Y: 1.05; Global Z: 8.365; Bounding Box Length: 8.7; Bounding Box Width: 11.4; Bounding Box Height: 2.0575
0_m85bZEvBIPu2PpVF8orG,Storey 4 - Roof 1 - Slab 1,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 10.4225; Bottom Elevation: 8.365; Global Top Elevation: 10.4225; Global Bottom Elevation: 8.365; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.05; Global Y: 1.05; Global Z: 8.365; Bounding Box Length: 8.7; Bounding Box Width: 4.35; Bounding Box Height: 2.0575
1n9MF9KPD8OvSrj_PwN8gK,Storey 4 - Roof 1 - Slab 3,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 10.4225; Bottom Elevation: 8.365; Global Top Elevation: 10.4225; Global Bottom Elevation: 8.365; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.05; Global Y: 8.1; Global Z: 8.365; Bounding Box Length: 8.7; Bounding Box Width: 4.35; Bounding Box Height: 2.0575
2ls5LdwQPEHvFZeaArB5XN,Storey 4 - Roof 1 - Slab 2,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 10.4225; Bottom Elevation: 8.365; Global Top Elevation: 10.4225; Global Bottom Elevation: 8.365; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6.4; Global Y: 1.05; Global Z: 8.365; Bounding Box Length: 4.35; Bounding Box Width: 11.4; Bounding Box Height: 2.0575
0bmQxJUIL0xPdY_EZXRTjE,Storey 4 - Roof 1 - Slab 4,. Project: Project Name; Building: The building; Storey: Level 4; Top Elevation: 10.4225; Bottom Elevation: 8.365; Global Top Elevation: 10.4225; Global Bottom Elevation: 8.365; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.05; Global Y: 1.05; Global Z: 8.365; Bounding Box Length: 4.35; Bounding Box Width: 11.4; Bounding Box Height: 2.0575
