GlobalId,Name,Text
1uz_tOhc98APvO5kiwkBOv,"Flush_Door_with_Louvers_2218:24"" x 80"":540032:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 10982; Bottom Elevation: 8950; Global Top Elevation: 10982; Global Bottom Elevation: 8950; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8041.05172777393; Global Y: 2710.93147008225; Global Z: 8950; Bounding Box Length: 486.913729525057; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
1PN2e_A5LD5PkXFXXX4xpT,"Flush_Door_with_Louvers_2218:24"" x 80"":537210:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 6882; Bottom Elevation: 4850; Global Top Elevation: 6882; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8041.05172777393; Global Y: 2710.93147008225; Global Z: 4850; Bounding Box Length: 486.913729525057; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
1iy4AzAKj4BuQtqGgsjlTD,"Flush_Door_with_Louvers_2218:24"" x 80"":531087:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 2482; Bottom Elevation: 450; Global Top Elevation: 2482; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8041.05172777393; Global Y: 2710.93147008225; Global Z: 450; Bounding Box Length: 486.913729525057; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
3flyJIT_zA09n1j2TYE86k,Basic Wall:Interior - 79mm Partition (1-hr):529904,. XDim: 6375.86177957711; YDim: 78.9999999999999; Roughness: 914.4; Category: Walls; Reference: Interior - 79mm Partition (1-hr); Reference: Interior - 79mm Partition (1-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 79mm Partition (1-hr); ThermalTransmittance: 0.575730735163862; Project: 0001; Storey: Grond floor; Top Elevation: 12150.0000000003; Bottom Elevation: 450; Global Top Elevation: 12150.0000000003; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 1; Global X: -8399.33061584778; Global Y: -2211.62395395243; Global Z: 450; Bounding Box Length: 4564.27653596083; Bounding Box Width: 4564.27653596085; Bounding Box Height: 11700.0000000003; Layer: I-WALL
0IUrb2HMzB$vQgKl_aZA7w,"Flush_Door_with_Louvers_2218:24"" x 80"":565955:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 10982; Bottom Elevation: 8950; Global Top Elevation: 10982; Global Bottom Elevation: 8950; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4387.72874006235; Global Y: -2145.86302330208; Global Z: 8950; Bounding Box Length: 486.913729525056; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0IUrb2HMzB$vQgKl_aZA7x,"Flush_Door_with_Louvers_2218:24"" x 80"":565954:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 10982; Bottom Elevation: 8950; Global Top Elevation: 10982; Global Bottom Elevation: 8950; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8328.61993772911; Global Y: 1795.02817436472; Global Z: 8950; Bounding Box Length: 486.913729525057; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0IUrb2HMzB$vQgKl_aZA6I,"Flush_Door_with_Louvers_2218:24"" x 80"":565931:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 6882; Bottom Elevation: 4850; Global Top Elevation: 6882; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4387.72874006235; Global Y: -2145.86302330208; Global Z: 4850; Bounding Box Length: 486.913729525056; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0IUrb2HMzB$vQgKl_aZA6J,"Flush_Door_with_Louvers_2218:24"" x 80"":565930:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 6882; Bottom Elevation: 4850; Global Top Elevation: 6882; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8328.61993772911; Global Y: 1795.02817436472; Global Z: 4850; Bounding Box Length: 486.913729525057; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
1uz_tOhc98APvO5kiwkBOc,Door-Double-Sliding1:showers:540063:1,. XDim: 2032; YDim: 799.999999999999; Project: 0001; Storey: Grond floor; Top Elevation: 10982; Bottom Elevation: 8950; Global Top Elevation: 10982; Global Bottom Elevation: 8950; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -7649.44387439943; Global Y: 981.218979897115; Global Z: 8950; Bounding Box Length: 621.546860662974; Bounding Box Width: 621.546860662974; Bounding Box Height: 2032; Layer: A-WALL
0SSvh4ccD6kxypL3dkhLU4,"Flush_Door_with_Louvers_2218:24"" x 80"":564477:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 2482; Bottom Elevation: 450; Global Top Elevation: 2482; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4387.72874006235; Global Y: -2145.86302330208; Global Z: 450; Bounding Box Length: 486.913729525056; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0SSvh4ccD6kxypL3dkhLSU,"Flush_Door_with_Louvers_2218:24"" x 80"":564327:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 2482; Bottom Elevation: 450; Global Top Elevation: 2482; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8328.61993772911; Global Y: 1795.02817436472; Global Z: 450; Bounding Box Length: 486.913729525057; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
3flyJIT_zA09n1j2TYE8Db,Basic Wall:Interior - 79mm Partition (1-hr):530235,. XDim: 1817.96699979803; YDim: 78.9999999999999; Roughness: 914.4; Category: Walls; Reference: Interior - 79mm Partition (1-hr); Reference: Interior - 79mm Partition (1-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 79mm Partition (1-hr); ThermalTransmittance: 0.575730735163862; Project: 0001; Storey: Grond floor; Top Elevation: 12150.0000000003; Bottom Elevation: 450; Global Top Elevation: 12150.0000000003; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -7434.6857232466; Global Y: -1294.70876908134; Global Z: 450; Bounding Box Length: 1341.35822924429; Bounding Box Width: 1341.35822924429; Bounding Box Height: 11700.0000000003; Layer: I-WALL
0PfeWE7Aj7GBHCsLa672r6,Basic Wall:CW 102-50-100p:553900,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: Grond floor; Top Elevation: 4850; Bottom Elevation: 450; Global Top Elevation: 4850; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 4570.01444856839; Global Y: -1986.67756072061; Global Z: 450; Bounding Box Length: 7911.80136369329; Bounding Box Width: 2303.06276526497; Bounding Box Height: 4400; Layer: A-WALL
2fHxj7Rx94QRwaUE$6kfmY,Basic Wall:CW 102-50-100p:557736,. XDim: 481.999999999975; YDim: 264; Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: Grond floor; Top Elevation: 12250.0000000003; Bottom Elevation: 450; Global Top Elevation: 12250.0000000003; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6559.1574532819; Global Y: 6104.84946239911; Global Z: 450; Bounding Box Length: 527.501658765148; Bounding Box Width: 527.501658765146; Bounding Box Height: 11800.0000000003; Layer: A-WALL
0B1crjb4D8q9w$WfMlF5ud,Basic Wall:CW 102-50-100p:559259,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: Grond floor; Top Elevation: 8607.70949626961; Bottom Elevation: 450; Global Top Elevation: 8607.70949626961; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -11553.0259916352; Global Y: -8420.26973251846; Global Z: 450; Bounding Box Length: 1176.14319727377; Bounding Box Width: 560.758555032131; Bounding Box Height: 8157.70949626961; Layer: A-WALL
0B1crjb4D8q9w$WfMlF5_S,Basic Wall:CW 102-50-100p:559392,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: Grond floor; Top Elevation: 8950; Bottom Elevation: 450; Global Top Elevation: 8950; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -11537.4709579528; Global Y: -7928.06521897847; Global Z: 450; Bounding Box Length: 309.059301261685; Bounding Box Width: 855.100876898725; Bounding Box Height: 8500; Layer: A-WALL
09HlCCXBH8yBUKP68fHDFE,Basic Wall:CW 102-50-100p:562416,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: Grond floor; Top Elevation: 8950; Bottom Elevation: 450; Global Top Elevation: 8950; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -11200.3002308098; Global Y: -2238.70442142151; Global Z: 450; Bounding Box Length: 2196.05960757531; Bounding Box Width: 2382.73579780855; Bounding Box Height: 8500; Layer: A-WALL
09HlCCXBH8yBUKP68fHD58,Basic Wall:CW 102-50-100p:562806,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: Grond floor; Top Elevation: 8950; Bottom Elevation: 450; Global Top Elevation: 8950; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -11254.7616289001; Global Y: -3195.41271666381; Global Z: 450; Bounding Box Length: 335.13931615028; Bounding Box Width: 1237.38621330232; Bounding Box Height: 8500; Layer: A-WALL
0SSvh4ccD6kxypL2hkhLSW,Basic Wall:Interior - 79mm Partition (1-hr):564313,. XDim: 1817.96699979803; YDim: 78.9999999999999; Roughness: 914.4; Category: Walls; Reference: Interior - 79mm Partition (1-hr); Reference: Interior - 79mm Partition (1-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 79mm Partition (1-hr); ThermalTransmittance: 0.575730735163862; Project: 0001; Storey: Grond floor; Top Elevation: 12150.0000000003; Bottom Elevation: 450; Global Top Elevation: 12150.0000000003; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 1; Global X: -8566.05657314507; Global Y: -163.337919182858; Global Z: 450; Bounding Box Length: 1341.35822924429; Bounding Box Width: 1341.35822924429; Bounding Box Height: 11700.0000000003; Layer: I-WALL
0IUrb2HMzB$vQgKl_aZA7y,"Flush_Door_with_Louvers_2218:24"" x 80"":565957:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 10982; Bottom Elevation: 8950; Global Top Elevation: 10982; Global Bottom Elevation: 8950; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -7801.50903332041; Global Y: 601.209620641804; Global Z: 8950; Bounding Box Length: 486.913729525058; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0IUrb2HMzB$vQgKl_aZA7z,"Flush_Door_with_Louvers_2218:24"" x 80"":565956:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 10982; Bottom Elevation: 8950; Global Top Elevation: 10982; Global Bottom Elevation: 8950; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8482.61797296506; Global Y: -79.8993190028412; Global Z: 8950; Bounding Box Length: 486.913729525057; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0IUrb2HMzB$vQgKl_aZA6K,"Flush_Door_with_Louvers_2218:24"" x 80"":565933:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 6882; Bottom Elevation: 4850; Global Top Elevation: 6882; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -7801.50903332041; Global Y: 601.209620641804; Global Z: 4850; Bounding Box Length: 486.913729525058; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0IUrb2HMzB$vQgKl_aZA6L,"Flush_Door_with_Louvers_2218:24"" x 80"":565932:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 6882; Bottom Elevation: 4850; Global Top Elevation: 6882; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8482.61797296506; Global Y: -79.8993190028412; Global Z: 4850; Bounding Box Length: 486.913729525057; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0SSvh4ccD6kxypL3dkhLMT,"Flush_Door_with_Louvers_2218:24"" x 80"":564964:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 2482; Bottom Elevation: 450; Global Top Elevation: 2482; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -7801.50903332041; Global Y: 601.209620641804; Global Z: 450; Bounding Box Length: 486.913729525058; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0SSvh4ccD6kxypL3dkhLKV,"Flush_Door_with_Louvers_2218:24"" x 80"":564838:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 2482; Bottom Elevation: 450; Global Top Elevation: 2482; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8482.61797296506; Global Y: -79.8993190028412; Global Z: 450; Bounding Box Length: 486.913729525057; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0SSvh4ccD6kxypL2hkhLSa,Basic Wall:Interior - 79mm Partition (1-hr):564317,. XDim: 1817.96699979803; YDim: 79.0000000000003; Roughness: 914.4; Category: Walls; Reference: Interior - 79mm Partition (1-hr); Reference: Interior - 79mm Partition (1-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 79mm Partition (1-hr); ThermalTransmittance: 0.575730735163862; Project: 0001; Storey: Grond floor; Top Elevation: 12150.0000000003; Bottom Elevation: 450; Global Top Elevation: 12150.0000000003; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 1; Global X: -6303.31487334812; Global Y: -2426.07961897982; Global Z: 450; Bounding Box Length: 1341.35822924429; Bounding Box Width: 1341.35822924429; Bounding Box Height: 11700.0000000003; Layer: I-WALL
0IUrb2HMzB$vQgKl_aZA7_,"Flush_Door_with_Louvers_2218:24"" x 80"":565959:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 10982; Bottom Elevation: 8950; Global Top Elevation: 10982; Global Bottom Elevation: 8950; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5519.58105174755; Global Y: -1642.34579737924; Global Z: 8950; Bounding Box Length: 486.913729525058; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0IUrb2HMzB$vQgKl_aZA7$,"Flush_Door_with_Louvers_2218:24"" x 80"":565958:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 10982; Bottom Elevation: 8950; Global Top Elevation: 10982; Global Bottom Elevation: 8950; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6167.10241928583; Global Y: -2289.86716491752; Global Z: 8950; Bounding Box Length: 486.913729525058; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0IUrb2HMzB$vQgKl_aZA6M,"Flush_Door_with_Louvers_2218:24"" x 80"":565935:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 6882; Bottom Elevation: 4850; Global Top Elevation: 6882; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5519.58105174755; Global Y: -1642.34579737924; Global Z: 4850; Bounding Box Length: 486.913729525058; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0IUrb2HMzB$vQgKl_aZA6N,"Flush_Door_with_Louvers_2218:24"" x 80"":565934:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 6882; Bottom Elevation: 4850; Global Top Elevation: 6882; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6167.10241928583; Global Y: -2289.86716491752; Global Z: 4850; Bounding Box Length: 486.913729525058; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0SSvh4ccD6kxypL3dkhLGg,"Flush_Door_with_Louvers_2218:24"" x 80"":565075:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 2482; Bottom Elevation: 450; Global Top Elevation: 2482; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5519.58105174755; Global Y: -1642.34579737924; Global Z: 450; Bounding Box Length: 486.913729525058; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0SSvh4ccD6kxypL3dkhLGh,"Flush_Door_with_Louvers_2218:24"" x 80"":565074:1",. XDim: 609.6; YDim: 2032; Project: 0001; Storey: Grond floor; Top Elevation: 2482; Bottom Elevation: 450; Global Top Elevation: 2482; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6167.10241928583; Global Y: -2289.86716491752; Global Z: 450; Bounding Box Length: 486.913729525058; Bounding Box Width: 486.913729525057; Bounding Box Height: 2032; Layer: A-WALL
0SSvh4ccD6kxypL2hkhLLA,Basic Wall:Interior - 79mm Partition (1-hr):564787,. XDim: 3121; YDim: 78.9999999999999; Roughness: 914.4; Category: Walls; Reference: Interior - 79mm Partition (1-hr); Reference: Interior - 79mm Partition (1-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 79mm Partition (1-hr); ThermalTransmittance: 0.575730735163862; Project: 0001; Storey: Grond floor; Top Elevation: 12150.0000000003; Bottom Elevation: 449.999999999851; Global Top Elevation: 12150.0000000003; Global Bottom Elevation: 449.999999999851; Has Own Geometry: 1; Children Have Geometry: 1; Global X: -7872.21971143907; Global Y: -1732.24275727382; Global Z: 449.999999999851; Bounding Box Length: 2262.74169979695; Bounding Box Width: 2262.74169979695; Bounding Box Height: 11700.0000000004; Layer: I-WALL
0otTNT04f4yxCWabMpAfzR,Basic Wall:Interior - 79mm Partition (1-hr):564787:1,. ProfileName: Interior - 79mm Partition (1-hr); XDim: 11700.0000000003; YDim: 78.9999999999993; Roughness: 914.4; Reference: Interior - 79mm Partition (1-hr); Category: Walls; Reference: Interior - 79mm Partition (1-hr); Project: 0001; Storey: Grond floor; Top Elevation: 12150.0000000002; Bottom Elevation: 449.999999999851; Global Top Elevation: 12150.0000000002; Global Bottom Elevation: 449.999999999851; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6796.71029725433; Global Y: -656.73334308908; Global Z: 449.999999999851; Bounding Box Length: 111.722871427473; Bounding Box Width: 111.722871427475; Bounding Box Height: 11700.0000000003; Layer: I-WALL
2lrUU8Tqz92AICLQu1TLwT,Curtain Wall:Storefront:358029,. IsExternal: 1; Reference: Storefront; Category: Walls; Reference: Storefront; Project: 0001; Storey: Grond floor; Top Elevation: 4850; Bottom Elevation: 450; Global Top Elevation: 4850; Global Bottom Elevation: 450; Has Own Geometry: 0; Children Have Geometry: 1; Global X: 4472.71696673873; Global Y: -7050.22543736254; Global Z: 450; Bounding Box Length: 1791.59031264074; Bounding Box Width: 1158.65124492543; Bounding Box Height: 4400
2lrUU8Tqz92AICLQu1TLwU,System Panel:Glazed:358030,. ProfileName: Glazed; XDim: 25; YDim: 925.000000000001; IsExternal: 1; Reference: Glazed; ThermalTransmittance: 6.7069; Category: Curtain Panels; Reference: Glazed; Project: 0001; Storey: Grond floor; Top Elevation: 2825; Bottom Elevation: 500; Global Top Elevation: 2825; Global Bottom Elevation: 500; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 4566.82162022739; Global Y: -7002.61576744912; Global Z: 500; Bounding Box Length: 805.755705022207; Bounding Box Width: 497.839401809351; Bounding Box Height: 2325; Layer: A-GLAZ-CURT
2lrUU8Tqz92AICLQu1TLw1,System Panel:Glazed:358033,. ProfileName: Glazed; XDim: 25; YDim: 925.000000000001; IsExternal: 1; Reference: Glazed; ThermalTransmittance: 6.7069; Category: Curtain Panels; Reference: Glazed; Project: 0001; Storey: Grond floor; Top Elevation: 2825; Bottom Elevation: 500; Global Top Elevation: 2825; Global Bottom Elevation: 500; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5402.55973841195; Global Y: -6500.45364441183; Global Z: 500; Bounding Box Length: 805.755705022208; Bounding Box Width: 497.83940180935; Bounding Box Height: 2325; Layer: A-GLAZ-CURT
2lrUU8Tqz92AICLQu1TLw3,System Panel:Glazed:358035,. ProfileName: Glazed; XDim: 25; YDim: 925.000000000001; IsExternal: 1; Reference: Glazed; ThermalTransmittance: 6.7069; Category: Curtain Panels; Reference: Glazed; Project: 0001; Storey: Grond floor; Top Elevation: 4800; Bottom Elevation: 2875; Global Top Elevation: 4800; Global Bottom Elevation: 2875; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 4566.82162022739; Global Y: -7002.61576744912; Global Z: 2875; Bounding Box Length: 805.755705022207; Bounding Box Width: 497.839401809351; Bounding Box Height: 1925; Layer: A-GLAZ-CURT
2lrUU8Tqz92AICLQu1TLw4,System Panel:Glazed:358036,. ProfileName: Glazed; XDim: 25; YDim: 925.000000000001; IsExternal: 1; Reference: Glazed; ThermalTransmittance: 6.7069; Category: Curtain Panels; Reference: Glazed; Project: 0001; Storey: Grond floor; Top Elevation: 4800; Bottom Elevation: 2875; Global Top Elevation: 4800; Global Bottom Elevation: 2875; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5402.55973841195; Global Y: -6500.45364441183; Global Z: 2875; Bounding Box Length: 805.755705022208; Bounding Box Width: 497.83940180935; Bounding Box Height: 1925; Layer: A-GLAZ-CURT
2lrUU8Tqz92AICLQu1TLwD,Rectangular Mullion:50 x 150mm:358045,. ProfileName: 50 x 150mm; XDim: 150; YDim: 50; IsExternal: 1; Reference: 50 x 150mm; Span: 925.000000000001; Category: Curtain Wall Mullions; Reference: 50 x 150mm; Project: 0001; Storey: Grond floor; Top Elevation: 4850; Bottom Elevation: 4800; Global Top Elevation: 4850; Global Bottom Elevation: 4800; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5351.3134499584; Global Y: -6522.31141057973; Global Z: 4800; Bounding Box Length: 870.135464385966; Bounding Box Width: 604.985314397112; Bounding Box Height: 49.9999999999991; Layer: A-GLAZ-CWMG
2lrUU8Tqz92AICLQu1TLwE,Rectangular Mullion:50 x 150mm:358046,. ProfileName: 50 x 150mm; XDim: 150; YDim: 50; IsExternal: 1; Reference: 50 x 150mm; Span: 925.000000000001; Category: Curtain Wall Mullions; Reference: 50 x 150mm; Project: 0001; Storey: Grond floor; Top Elevation: 4850; Bottom Elevation: 4800; Global Top Elevation: 4850; Global Bottom Elevation: 4800; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 4515.57533177384; Global Y: -7024.47353361703; Global Z: 4800; Bounding Box Length: 870.135464385965; Bounding Box Width: 604.985314397112; Bounding Box Height: 49.9999999999991; Layer: A-GLAZ-CWMG
2lrUU8Tqz92AICLQu1TLwF,Rectangular Mullion:50 x 150mm:358047,. ProfileName: 50 x 150mm; XDim: 150; YDim: 50; IsExternal: 1; Reference: 50 x 150mm; Span: 925.000000000001; Category: Curtain Wall Mullions; Reference: 50 x 150mm; Project: 0001; Storey: Grond floor; Top Elevation: 500; Bottom Elevation: 450; Global Top Elevation: 500; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 4515.57533177383; Global Y: -7024.47353361703; Global Z: 450; Bounding Box Length: 870.135464385965; Bounding Box Width: 604.985314397111; Bounding Box Height: 49.9999999999998; Layer: A-GLAZ-CWMG
2lrUU8Tqz92AICLQu1TLwm,Rectangular Mullion:50 x 150mm:358048,. ProfileName: 50 x 150mm; XDim: 150; YDim: 50; IsExternal: 1; Reference: 50 x 150mm; Span: 925.000000000001; Category: Curtain Wall Mullions; Reference: 50 x 150mm; Project: 0001; Storey: Grond floor; Top Elevation: 500; Bottom Elevation: 450; Global Top Elevation: 500; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5351.31344995839; Global Y: -6522.31141057973; Global Z: 450; Bounding Box Length: 870.135464385966; Bounding Box Width: 604.985314397112; Bounding Box Height: 49.9999999999998; Layer: A-GLAZ-CWMG
2lrUU8Tqz92AICLQu1TLwn,Rectangular Mullion:50 x 150mm:358049,. ProfileName: 50 x 150mm; XDim: 150; YDim: 50; IsExternal: 1; Reference: 50 x 150mm; Span: 2400; Category: Curtain Wall Mullions; Reference: 50 x 150mm; Project: 0001; Storey: Grond floor; Top Elevation: 2850; Bottom Elevation: 450; Global Top Elevation: 2850; Global Bottom Elevation: 450; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6144.19320310785; Global Y: -6045.90119128793; Global Z: 450; Bounding Box Length: 120.114076271612; Bounding Box Width: 154.32699885082; Bounding Box Height: 2400; Layer: A-GLAZ-CWMG
2lrUU8Tqz92AICLQu1TLwo,Rectangular Mullion:50 x 150mm:358050,. ProfileName: 50 x 150mm; XDim: 150; YDim: 50; IsExternal: 1; Reference: 50 x 150mm; Span: 2000; Category: Curtain Wall Mullions; Reference: 50 x 150mm; Project: 0001; Storey: Grond floor; Top Elevation: 4850; Bottom Elevation: 2850; Global Top Elevation: 4850; Global Bottom Elevation: 2850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6144.19320310785; Global Y: -6045.90119128793; Global Z: 2850; Bounding Box Length: 120.114076271612; Bounding Box Width: 154.32699885082; Bounding Box Height: 2000; Layer: A-GLAZ-CWMG
2lrUU8Tqz92AICLQu1TLwr,Rectangular Mullion:50 x 150mm:358053,. ProfileName: 50 x 150mm; XDim: 150; YDim: 50; IsExternal: 1; Reference: 50 x 150mm; Span: 2000; Category: Curtain Wall Mullions; Reference: 50 x 150mm; Project: 0001; Storey: Grond floor; Top Elevation: 4850; Bottom Elevation: 2850; Global Top Elevation: 4850; Global Bottom Elevation: 2850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 4472.71696673873; Global Y: -7050.22543736254; Global Z: 2850; Bounding Box Length: 120.114076271612; Bounding Box Width: 154.32699885082; Bounding Box Height: 2000; Layer: A-GLAZ-CWMG
