GlobalId,Name,Text
1IjDNnD1b6tenKMYN0qHj9,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187468,. Storey: Level 2; Top Elevation: 35.6666666666667; Bottom Elevation: 22.3385826771654; Global Top Elevation: 35.6666666666667; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 197.002922118503; Global Y: 444.601177405117; Global Z: 22.3385826771654; Bounding Box Length: 16.3333333333333; Bounding Box Width: 1.14829396325456; Bounding Box Height: 13.3280839895013; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHjE,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187468,. Storey: Level 2; Top Elevation: 35.6666666666667; Bottom Elevation: 22.3385826771654; Global Top Elevation: 35.6666666666667; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 174.086186704514; Global Y: 444.601177405116; Global Z: 22.3385826771654; Bounding Box Length: 16.3333333333333; Bounding Box Width: 1.14829396325467; Bounding Box Height: 13.3280839895013; Layer: A-GLAZ
1IjDNnD1b6tenKMZR0qHkp,Basic Wall:Exterior - Brick on Mtl. Stud:187470,. XDim: 40.391094319241; YDim: 1.15625; Base Constraint: Level: Level 2; Base Extension Distance: 0; Base is Attached: 0; Base Offset: 0; Location Line: Finish Face: Exterior; Related to Mass: 0; Room Bounding: 1; Top Constraint: Level: Level 3; Top Extension Distance: 0; Top is Attached: 0; Top Offset: 0; Unconnected Height: 16; Area: 407.057182930695; Length: 45.3120292004845; Volume: 467.197612000283; Category: Walls; Family: Basic Wall: Exterior - Brick on Mtl. Stud; Family and Type: Basic Wall: Exterior - Brick on Mtl. Stud; Type: Basic Wall: Exterior - Brick on Mtl. Stud; Type Id: Basic Wall: Exterior - Brick on Mtl. Stud; Phase Created: New Construction; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: Exterior - Brick on Mtl. Stud; ThermalTransmittance: 0.105110861087111; Enable Analytical Model: 0; Structural: 0; Structural Usage: Non-bearing; Storey: Level 2; Top Elevation: 36; Bottom Elevation: 20; Global Top Elevation: 36; Global Bottom Elevation: 20; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 0.117441096007818; Global Y: 346.432075626394; Global Z: 20; Bounding Box Length: 11.5708362163765; Bounding Box Width: 39.3140606759324; Bounding Box Height: 16; Layer: A-WALL
1wl4SX_4v528cMPRwtwjZ7,Basic Wall:Exterior - Brick on Mtl. Stud:187470,. ProfileName: Profilit-K41-Thermally Broken Framing-K50_41_6; XDim: 16; YDim: 11.4050894000498; Base Constraint: Level: Level 2; Base is Attached: 0; Base Offset: 0; Related to Mass: 0; Room Bounding: 1; Top Constraint: Level: Level 3; Top is Attached: 0; Top Offset: 0; Unconnected Height: 16; Area: 182.481430400797; Length: 11.4050894000498; Angle: 0; Justification: Beginning; Number: 4; Offset: 0; Category: Walls; Family: Curtain Wall: Profilit-K41-Thermally Broken Framing-K50_41_6; Family and Type: Curtain Wall: Profilit-K41-Thermally Broken Framing-K50_41_6; Type: Curtain Wall: Profilit-K41-Thermally Broken Framing-K50_41_6; Type Id: Curtain Wall: Profilit-K41-Thermally Broken Framing-K50_41_6; Phase Created: New Construction; Enable Analytical Model: 1; Structural: 1; Structural Usage: Bearing; Angle: 0; Justification: Beginning; Number: 6; Offset: 0; Storey: Level 2; Top Elevation: 36; Bottom Elevation: 20; Global Top Elevation: 36; Global Bottom Elevation: 20; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 10.0884626625931; Global Y: 385.317467258876; Global Z: 20; Bounding Box Length: 5.03463191076556; Bounding Box Width: 11.5745489686461; Bounding Box Height: 16; Layer: A-WALL
1IjDNnD1b6tenKMYN0qHd3,Basic Wall:Exterior - Brick on Mtl. Stud:187470,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 4.57360946564743; Global Y: 364.421649646279; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755686; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHd7,Basic Wall:Exterior - Brick on Mtl. Stud:187470,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.12019186808327; Global Y: 373.925624557831; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHd4,Basic Wall:Exterior - Brick on Mtl. Stud:187470,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.02759060373842; Global Y: 354.919777896606; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHd5,Basic Wall:Exterior - Brick on Mtl. Stud:187470,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -1.36898479130775; Global Y: 342.243585950555; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKKZV0qHko,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Base Constraint: Level: Level 2; Base Extension Distance: 0; Base is Attached: 0; Base Offset: 0; Location Line: Finish Face: Exterior; Related to Mass: 0; Room Bounding: 1; Top Constraint: Level: Level 3; Top Extension Distance: 0; Top is Attached: 0; Top Offset: 2.66666666666667; Unconnected Height: 18.6666666666667; Area: 1833.75335323321; Length: 159.723521346849; Volume: 2010.94043381043; Category: Walls; Family: Basic Wall: Exterior - Brick on Mtl. Stud w/ cap; Family and Type: Basic Wall: Exterior - Brick on Mtl. Stud w/ cap; Type: Basic Wall: Exterior - Brick on Mtl. Stud w/ cap; Type Id: Basic Wall: Exterior - Brick on Mtl. Stud w/ cap; Phase Created: New Construction; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: Exterior - Brick on Mtl. Stud w/ cap; Enable Analytical Model: 0; Structural: 0; Structural Usage: Non-bearing; Storey: Level 2; Top Elevation: 36; Bottom Elevation: 20; Global Top Elevation: 36; Global Bottom Elevation: 20; Has Own Geometry: 1; Children Have Geometry: 1; Global X: -41.2441046690988; Global Y: 192.069524441282; Global Z: 20; Bounding Box Length: 42.5039993397218; Bounding Box Width: 154.786037387083; Bounding Box Height: 16; Layer: A-WALL
1IjDNnD1b6tenKMZR0qHd5,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,". Level: Level: Level 2; Sill Height: 2.66666666666667; Area: 102.306407805652; Volume: 9.78309665647101; Mark: 146; Category: Windows; Family: Storefront w 2h mull_1vert mull: 6'-4""w x 11'-4""h; Family and Type: Storefront w 2h mull_1vert mull: 6'-4""w x 11'-4""h; Head Height: 14; Host Id: Basic Wall: Exterior - Brick on Mtl. Stud; Type: Storefront w 2h mull_1vert mull: 6'-4""w x 11'-4""h; Type Id: Storefront w 2h mull_1vert mull: 6'-4""w x 11'-4""h; Phase Created: New Construction; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -1.36898479130782; Global Y: 342.243585950555; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242096; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
23Y8LqA3D71RPfpNdX9Ksu,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. ProfileName: Profilit-K41-Thermally Broken Framing-K50_41_6; XDim: 16; YDim: 11.5035145969; Base Constraint: Level: Level 2; Base is Attached: 0; Base Offset: 0; Related to Mass: 0; Room Bounding: 1; Top Constraint: Level: Level 3; Top is Attached: 0; Top Offset: 0; Unconnected Height: 16; Area: 184.056233550399; Length: 11.5035145968999; Angle: 0; Justification: Beginning; Number: 4; Offset: 0; Category: Walls; Family: Curtain Wall: Profilit-K41-Thermally Broken Framing-K50_41_6; Family and Type: Curtain Wall: Profilit-K41-Thermally Broken Framing-K50_41_6; Type: Curtain Wall: Profilit-K41-Thermally Broken Framing-K50_41_6; Type Id: Curtain Wall: Profilit-K41-Thermally Broken Framing-K50_41_6; Phase Created: New Construction; Enable Analytical Model: 1; Structural: 1; Structural Usage: Bearing; Angle: 0; Justification: Beginning; Number: 7; Offset: 0; Storey: Level 2; Top Elevation: 36; Bottom Elevation: 20; Global Top Elevation: 36; Global Bottom Elevation: 20; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -15.3858528002533; Global Y: 290.248086837328; Global Z: 20; Bounding Box Length: 5.05242128486108; Bounding Box Width: 11.667561234408; Bounding Box Height: 16; Layer: A-WALL
1IjDNnD1b6tenKMYN0qHc$,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.4654285263363; Global Y: 323.238768876247; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHcy,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -3.90158188143761; Global Y: 332.807174817824; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHcz,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -31.9329585045092; Global Y: 228.192653054421; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242105; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHd2,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -29.3869396426003; Global Y: 237.694524804094; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242099; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHd0,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -18.3511805807734; Global Y: 278.880538322921; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755686; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHd1,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -37.8758345317278; Global Y: 206.013537777757; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755688; Bounding Box Width: 6.62701654242105; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHdA,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -9.86200392138247; Global Y: 310.562576930196; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHdB,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -20.8974812129459; Global Y: 269.377614992308; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHd8,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -23.4437818451183; Global Y: 259.874691661696; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755687; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHd9,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -26.8403572401645; Global Y: 247.198499715645; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242102; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHdE,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -40.4221351639002; Global Y: 196.510614447145; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755686; Bounding Box Width: 6.62701654242107; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKMYN0qHdF,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187471,. Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -35.3295338995555; Global Y: 215.516461108369; Global Z: 22.3385826771654; Bounding Box Length: 3.54061607755689; Bounding Box Width: 6.62701654242105; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ
1IjDNnD1b6tenKKZV0qHkV,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187490,. Base Constraint: Level: Level 2; Base Extension Distance: 0; Base is Attached: 0; Base Offset: 0; Location Line: Finish Face: Exterior; Related to Mass: 0; Room Bounding: 1; Top Constraint: Level: Level 3; Top Extension Distance: 0; Top is Attached: 0; Top Offset: 2.66666666666667; Unconnected Height: 18.6666666666667; Area: 1819.5421551439; Length: 137.88258135387; Volume: 1996.10884661783; Center Mark Visible: 0; Category: Walls; Family: Basic Wall: Exterior - Brick on Mtl. Stud w/ cap; Family and Type: Basic Wall: Exterior - Brick on Mtl. Stud w/ cap; Type: Basic Wall: Exterior - Brick on Mtl. Stud w/ cap; Type Id: Basic Wall: Exterior - Brick on Mtl. Stud w/ cap; Phase Created: New Construction; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: Exterior - Brick on Mtl. Stud w/ cap; Enable Analytical Model: 0; Structural: 0; Structural Usage: Non-bearing; Storey: Level 2; Top Elevation: 36; Bottom Elevation: 20; Global Top Elevation: 36; Global Bottom Elevation: 20; Has Own Geometry: 1; Children Have Geometry: 1; Global X: -40.1352790522697; Global Y: 174.072251679186; Global Z: 20; Bounding Box Length: 135.885360512348; Bounding Box Width: 19.1064395574671; Bounding Box Height: 16; Layer: A-WALL
1IjDNnD1b6tenKMYN0qEBo,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187490,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 69.1550389947114; Global Y: 174.018349563886; Global Z: 22.3385826771654; Bounding Box Length: 8.07935128632104; Bounding Box Width: 2.32097325259883; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qEBp,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187490,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 80.7347118917805; Global Y: 173.719568863863; Global Z: 22.3385826771654; Bounding Box Length: 8.04206207726872; Bounding Box Width: 2.14709832867661; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHiT,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187490,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 46.4426559071278; Global Y: 175.345122896213; Global Z: 22.3385826771654; Bounding Box Length: 8.14129871145362; Bounding Box Width: 2.65933758146781; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHiY,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187490,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 34.9185573644298; Global Y: 176.395965576637; Global Z: 22.3385826771654; Bounding Box Length: 8.16702463154271; Bounding Box Width: 2.82965785656859; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHiZ,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187490,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12.178497105684; Global Y: 179.22401348863; Global Z: 22.3385826771654; Bounding Box Length: 8.20638969980025; Bounding Box Width: 3.16302064968386; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHiW,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187490,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.879237677980865; Global Y: 181.006209084217; Global Z: 22.3385826771654; Bounding Box Length: 8.22025416045458; Bounding Box Width: 3.32730367040506; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHiX,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187490,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -21.6687257154786; Global Y: 185.324837137187; Global Z: 22.3385826771654; Bounding Box Length: 8.23640505175456; Bounding Box Width: 3.65238304038581; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHic,Basic Wall:Exterior - Brick on Mtl. Stud w/ cap:187490,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -32.8261667448615; Global Y: 187.844230531124; Global Z: 22.3385826771654; Bounding Box Length: 8.2386194548353; Bounding Box Width: 3.81186203953521; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMZR0qHkL,Basic Wall:Exterior - Brick on Mtl. Stud:187496,. Base Constraint: Level: Level 2; Base Extension Distance: 0; Base is Attached: 0; Base Offset: 0; Location Line: Finish Face: Exterior; Related to Mass: 0; Room Bounding: 1; Top Constraint: Level: Level 3; Top Extension Distance: 0; Top is Attached: 0; Top Offset: -0.492125984251969; Unconnected Height: 15.507874015748; Area: 1419.45373367866; Length: 137.876087787014; Volume: 1633.22894564968; Center Mark Visible: 0; Category: Walls; Family: Basic Wall: Exterior - Brick on Mtl. Stud; Family and Type: Basic Wall: Exterior - Brick on Mtl. Stud; Type: Basic Wall: Exterior - Brick on Mtl. Stud; Type Id: Basic Wall: Exterior - Brick on Mtl. Stud; Phase Created: New Construction; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: Exterior - Brick on Mtl. Stud; ThermalTransmittance: 0.105110861087111; Enable Analytical Model: 0; Structural: 0; Structural Usage: Non-bearing; Storey: Level 2; Top Elevation: 35.5078740157489; Bottom Elevation: 20; Global Top Elevation: 35.5078740157489; Global Bottom Elevation: 20; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 149.198025634657; Global Y: 174.073788379631; Global Z: 20; Bounding Box Length: 136.990488834597; Bounding Box Width: 19.4116642660921; Bounding Box Height: 15.5078740157489; Layer: A-WALL
1IjDNnD1b6tenKMYN0qCiW,Basic Wall:Exterior - Brick on Mtl. Stud:187496,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 156.168765830802; Global Y: 173.722696324572; Global Z: 22.3385826771654; Bounding Box Length: 8.04152182823336; Bounding Box Width: 2.14469779817841; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qCiZ,Basic Wall:Exterior - Brick on Mtl. Stud:187496,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 167.711172537399; Global Y: 174.018087839875; Global Z: 22.3385826771654; Bounding Box Length: 8.07895932239111; Bounding Box Width: 2.3190524391805; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHie,Basic Wall:Exterior - Brick on Mtl. Stud:187496,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 269.532654990842; Global Y: 187.844021781703; Global Z: 22.3385826771654; Bounding Box Length: 8.23862267409078; Bounding Box Width: 3.81392928242227; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHih,Basic Wall:Exterior - Brick on Mtl. Stud:187496,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 258.378055921383; Global Y: 185.321996324856; Global Z: 22.3385826771654; Bounding Box Length: 8.23644786981828; Bounding Box Width: 3.65404289908051; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHig,Basic Wall:Exterior - Brick on Mtl. Stud:187496,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 235.846810692469; Global Y: 181.000013741695; Global Z: 22.3385826771654; Bounding Box Length: 8.22031326453637; Bounding Box Width: 3.32811432190033; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHib,Basic Wall:Exterior - Brick on Mtl. Stud:187496,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 224.561438183931; Global Y: 179.217129876577; Global Z: 22.3385826771654; Bounding Box Length: 8.20642543842715; Bounding Box Width: 3.16339413327907; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHia,Basic Wall:Exterior - Brick on Mtl. Stud:187496,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 201.860482624413; Global Y: 176.38970900271; Global Z: 22.3385826771654; Bounding Box Length: 8.16695089236637; Bounding Box Width: 2.82913156862659; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
1IjDNnD1b6tenKMYN0qHid,Basic Wall:Exterior - Brick on Mtl. Stud:187496,". ProfileName: 8'-0""w x 11'-4""h; Storey: Level 2; Top Elevation: 34; Bottom Elevation: 22.3385826771654; Global Top Elevation: 34; Global Bottom Elevation: 22.3385826771654; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 190.361911960783; Global Y: 175.340208790241; Global Z: 22.3385826771654; Bounding Box Length: 8.14113817472634; Bounding Box Width: 2.65834654832491; Bounding Box Height: 11.6614173228346; Layer: A-GLAZ"
